utc_timestamp,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual,DE_wind_offshore_generation_actual,DE_wind_onshore_generation_actual,DE_LU_load_actual_entsoe_transparency,DE_LU_load_forecast_entsoe_transparency,DE_LU_solar_generation_actual,DE_LU_wind_generation_actual,DE_LU_wind_offshore_generation_actual,DE_LU_wind_onshore_generation_actual,DE_LU_price_day_ahead
2018-10-01 00:00:00+00:00,41499.935,42239.56,0.0,6020.6900000000005,2144.25,3876.44,41874.175,42605.556666666664,,6020.6900000000005,2144.25,3876.44,51.41
2018-10-01 01:00:00+00:00,42352.770000000004,42608.705,0.0,6342.4,2201.1324999999997,4141.2675,42712.695,42986.955,,6342.4,2201.1324999999997,4141.2675,47.38
2018-10-01 02:00:00+00:00,43801.795,44296.0325,0.0,7143.925,2562.0275,4581.8975,44165.365,44674.7825,,7143.925,2562.0275,4581.8975,47.59
2018-10-01 03:00:00+00:00,48065.17,48425.8725,0.0,7855.4225,2652.9175,5202.505,48434.9225,48813.3725,,7855.4225,2652.9175,5202.505,51.61
2018-10-01 04:00:00+00:00,56942.5525,57471.9725,0.0025,9492.744999999999,3511.335,5981.41,57325.4375,57868.9725,,9492.744999999999,3511.335,5981.41,69.13
2018-10-01 05:00:00+00:00,62564.185,62666.9675,208.325,10490.6525,3736.8225,6753.83,62987.1625,63091.4675,208.325,10490.6525,3736.8225,6753.83,77.32
2018-10-01 06:00:00+00:00,65635.9825,65231.1325,2007.625,10704.7225,4024.8250000000003,6679.8975,66096.76000000001,65697.38249999999,2007.625,10704.7225,4024.8250000000003,6679.8975,84.97
2018-10-01 07:00:00+00:00,66243.3425,66245.16,5131.7675,10200.685,4281.8825,5918.8025,66772.4225,66773.41,5131.7675,10200.685,4281.8825,5918.8025,79.56
2018-10-01 08:00:00+00:00,67123.475,67181.86,8343.8825,10669.9975,4277.9625,6392.035,67670.02,67731.36,8343.8825,10669.9975,4277.9625,6392.035,73.7
2018-10-01 09:00:00+00:00,68485.4,68520.1825,10208.555,12937.3775,4276.797500000001,8660.58,69053.2,69087.1825,10208.555,12937.3775,4276.797500000001,8660.58,71.63
2018-10-01 10:00:00+00:00,67853.3725,67046.23,11080.685000000001,14854.675,4383.26,10471.415,68421.9375,67618.48,11080.685000000001,14854.675,4383.26,10471.415,63.15
2018-10-01 11:00:00+00:00,67178.4975,66697.84,11255.75,16367.16,4304.2675,12062.8925,67740.78,67284.59,11255.75,16367.16,4304.2675,12062.8925,60.24
2018-10-01 12:00:00+00:00,66774.1975,65362.774999999994,10632.7525,18707.19,4432.1125,14275.0775,67324.23749999999,65931.025,10632.7525,18707.19,4432.1125,14275.0775,56.18
2018-10-01 13:00:00+00:00,65691.95000000001,64629.69,8534.29,19981.21,4483.755,15497.455,66229.4725,65181.44,8534.29,19981.21,4483.755,15497.455,53.0
2018-10-01 14:00:00+00:00,64616.5725,62752.6175,5795.0875,20459.97,4279.1525,16180.817500000001,65134.41,63297.6175,5795.0875,20459.97,4279.1525,16180.817500000001,53.37
2018-10-01 15:00:00+00:00,64144.432499999995,62730.4775,2834.51,19898.3675,4548.3725,15349.994999999999,64653.4325,63258.2275,2834.51,19898.3675,4548.3725,15349.994999999999,60.42
2018-10-01 16:00:00+00:00,65004.7925,63260.725,523.27,18164.1325,4544.2825,13619.85,65502.7975,63779.225,523.27,18164.1325,4544.2825,13619.85,69.93
2018-10-01 17:00:00+00:00,66638.77249999999,63683.192500000005,0.9049999999999999,18000.4125,4415.94,13584.4725,67160.73999999999,64215.692500000005,0.9049999999999999,18000.4125,4415.94,13584.4725,75.0
2018-10-01 18:00:00+00:00,64048.2275,61950.68,0.0,18604.035,4204.5575,14399.4775,64578.9075,62493.43,0.0,18604.035,4204.5575,14399.4775,65.83
2018-10-01 19:00:00+00:00,59844.75,58547.4525,0.0,18502.765,4047.0525,14455.7125,60385.27,59105.4525,0.0,18502.765,4047.0525,14455.7125,53.86
2018-10-01 20:00:00+00:00,56081.1525,54127.25,0.0,17745.252500000002,3532.5925,14212.66,56620.6375,54673.75,0.0,17745.252500000002,3532.5925,14212.66,46.46
2018-10-01 21:00:00+00:00,51596.774999999994,50558.9375,0.0,17348.2925,3228.6525,14119.64,52112.615,51063.9375,0.0,17348.2925,3228.6525,14119.64,42.5
2018-10-01 22:00:00+00:00,47734.67,45918.9925,0.0,16601.385000000002,2893.5875,13707.7975,48239.76,46407.9925,0.0,16601.385000000002,2893.5875,13707.7975,45.1
2018-10-01 23:00:00+00:00,46296.5775,44293.795,0.0,15894.779999999999,2832.7425000000003,13062.0375,46781.35,44746.045,0.0,15894.779999999999,2832.7425000000003,13062.0375,44.1
2018-10-02 00:00:00+00:00,44899.2,43391.8225,0.0,15596.747500000001,2725.6025,12871.145,45349.7525,,0.0,15596.747500000001,2725.6025,12871.145,44.06
2018-10-02 01:00:00+00:00,45550.1275,43776.7725,0.0,16533.9925,3132.8199999999997,13401.1725,45988.167499999996,,0.0,16533.9925,3132.8199999999997,13401.1725,43.77
2018-10-02 02:00:00+00:00,47149.6225,44911.945,0.0,17883.22,3835.5425,14047.6775,47572.2975,,0.0,17883.22,3835.5425,14047.6775,44.29
2018-10-02 03:00:00+00:00,51793.9025,47400.770000000004,0.0,19347.06,4560.415,14786.645,52209.09,,0.0,19347.06,4560.415,14786.645,48.13
2018-10-02 04:00:00+00:00,59530.74,53797.565,0.0,20890.6,4833.0225,16057.5775,59937.325,,0.0,20890.6,4833.0225,16057.5775,57.7
2018-10-02 05:00:00+00:00,64753.26,58514.83,251.1525,22288.095,4748.835,17539.260000000002,65178.0075,,251.1525,22288.095,4748.835,17539.260000000002,68.21
2018-10-02 06:00:00+00:00,66960.1775,61377.585,2415.825,22749.98,4386.8075,18363.1725,67407.7825,,2415.825,22749.98,4386.8075,18363.1725,70.36
2018-10-02 07:00:00+00:00,67634.5575,63160.1475,5351.26,23955.4675,3756.875,20198.5925,68149.58,,5351.26,23955.4675,3756.875,20198.5925,54.53
2018-10-02 08:00:00+00:00,68350.3325,64133.0625,7516.965,27110.79,3401.29,23709.5,68883.54250000001,,7516.965,27110.79,3401.29,23709.5,48.49
2018-10-02 09:00:00+00:00,70224.70749999999,65689.47,8793.1875,30686.6875,3694.685,26992.0025,70772.16,,8793.1875,30686.6875,3694.685,26992.0025,46.19
2018-10-02 10:00:00+00:00,70294.4875,65217.3,8479.91,33378.765,3769.505,29609.26,70855.905,,8479.91,33378.765,3769.505,29609.26,44.15
2018-10-02 11:00:00+00:00,69599.1825,64157.59,7086.29,34995.9675,3695.065,31300.9025,70184.0325,,7086.29,34995.9675,3695.065,31300.9025,30.79
2018-10-02 12:00:00+00:00,69011.265,62688.58,6165.6625,35777.9025,3857.5025,31920.4,69589.2525,,6165.6625,35777.9025,3857.5025,31920.4,27.75
2018-10-02 13:00:00+00:00,67694.2625,62230.567500000005,4498.9775,35839.6925,3875.715,31963.9775,68260.4675,,4498.9775,35839.6925,3875.715,31963.9775,30.74
2018-10-02 14:00:00+00:00,66139.105,60866.3625,2905.5074999999997,36188.2425,3868.9625,32319.28,66694.6175,,2905.5074999999997,36188.2425,3868.9625,32319.28,26.77
2018-10-02 15:00:00+00:00,64970.5875,60421.7825,1364.06,35876.13,3842.95,32033.18,65518.9025,,1364.06,35876.13,3842.95,32033.18,38.68
2018-10-02 16:00:00+00:00,65365.4975,60932.82,226.08249999999998,35381.2825,3799.6475,31581.635000000002,65902.5575,,226.08249999999998,35381.2825,3799.6475,31581.635000000002,48.52
2018-10-02 17:00:00+00:00,66939.0,61882.6475,0.2275,34806.0375,3805.3375,31000.7,67472.6575,,0.2275,34806.0375,3805.3375,31000.7,49.03
2018-10-02 18:00:00+00:00,63690.177500000005,60384.744999999995,0.0,34671.035,3669.0075,31002.0275,64235.457500000004,,0.0,34671.035,3669.0075,31002.0275,45.43
2018-10-02 19:00:00+00:00,59464.7075,56931.58,0.0,34756.3375,3691.665,31064.6725,60046.3,,0.0,34756.3375,3691.665,31064.6725,32.04
2018-10-02 20:00:00+00:00,55574.524999999994,53080.675,0.0,33839.104999999996,3680.8075,30158.2975,56134.23,,0.0,33839.104999999996,3680.8075,30158.2975,26.22
2018-10-02 21:00:00+00:00,51956.575,49251.75,0.0,33954.1075,3704.825,30249.2825,52477.445,,0.0,33954.1075,3704.825,30249.2825,1.08
2018-10-02 22:00:00+00:00,49025.1225,43895.435,0.0,33965.1175,3699.3275,30265.79,49514.8,,0.0,33965.1175,3699.3275,30265.79,2.13
2018-10-02 23:00:00+00:00,47282.15,42072.82,0.0,33919.65,3731.2025000000003,30188.447500000002,47744.83,,0.0,33919.65,3731.2025000000003,30188.447500000002,0.1
2018-10-03 00:00:00+00:00,46233.2775,40902.5925,0.0,34344.5325,3829.2975,30515.235,46660.2675,,0.0,34344.5325,3829.2975,30515.235,0.05
2018-10-03 01:00:00+00:00,45604.095,40712.4875,0.0,33847.4975,4061.8050000000003,29785.6925,46014.71,,0.0,33847.4975,4061.8050000000003,29785.6925,0.07
2018-10-03 02:00:00+00:00,45374.5225,40830.020000000004,0.0,33635.135,4088.21,29546.925,45777.1975,,0.0,33635.135,4088.21,29546.925,-0.08
2018-10-03 03:00:00+00:00,45137.7575,40841.1425,0.0,33039.4225,4086.895,28952.5275,45542.34,,0.0,33039.4225,4086.895,28952.5275,-0.09
2018-10-03 04:00:00+00:00,44680.3975,40664.3525,0.0025,33274.7325,3937.605,29337.1275,45080.8725,,0.0025,33274.7325,3937.605,29337.1275,-4.97
2018-10-03 05:00:00+00:00,46323.854999999996,42790.71,155.8325,32181.7975,3596.0275,28585.77,46731.68,,155.8325,32181.7975,3596.0275,28585.77,-0.06
2018-10-03 06:00:00+00:00,49490.425,46563.945,1772.8175,30294.825,3525.715,26769.11,49945.925,,1772.8175,30294.825,3525.715,26769.11,0.7
2018-10-03 07:00:00+00:00,52637.24,49684.415,4762.4675,29177.3525,3408.7825000000003,25768.57,53174.405,,4762.4675,29177.3525,3408.7825000000003,25768.57,0.91
2018-10-03 08:00:00+00:00,54591.5325,51373.675,8370.8125,28485.614999999998,3180.8525,25304.7625,55171.61,,8370.8125,28485.614999999998,3180.8525,25304.7625,-0.03
2018-10-03 09:00:00+00:00,55998.8875,53364.255000000005,10950.5575,28904.625,3194.315,25710.31,56601.3575,,10950.5575,28904.625,3194.315,25710.31,0.03
2018-10-03 10:00:00+00:00,55412.1725,53121.8525,12176.675,29109.13,3193.27,25915.86,56016.91,,12176.675,29109.13,3193.27,25915.86,-0.04
2018-10-03 11:00:00+00:00,52956.185,50860.9275,12776.1725,28620.9425,3626.73,24994.2125,53409.7125,,12776.1725,28620.9425,3626.73,24994.2125,0.0
2018-10-03 12:00:00+00:00,51705.1225,49443.0775,12847.7325,27788.05,3727.8824999999997,24060.1675,52299.895000000004,,12847.7325,27788.05,3727.8824999999997,24060.1675,0.03
2018-10-03 13:00:00+00:00,50660.6775,48846.8625,10976.355,26505.677499999998,3673.65,22832.0275,51235.697499999995,,10976.355,26505.677499999998,3673.65,22832.0275,5.75
2018-10-03 14:00:00+00:00,50012.619999999995,49022.945,7523.2875,24352.78,3576.97,20775.809999999998,50573.41,,7523.2875,24352.78,3576.97,20775.809999999998,20.28
2018-10-03 15:00:00+00:00,51084.3525,49967.965,3397.5875,21788.98,3720.7525,18068.2275,51637.2875,,3397.5875,21788.98,3720.7525,18068.2275,43.2
2018-10-03 16:00:00+00:00,53401.22,51296.4,542.6325,18273.32,3833.515,14439.805,53950.635,,542.6325,18273.32,3833.515,14439.805,63.23
2018-10-03 17:00:00+00:00,55972.29,52860.4675,0.825,16309.115,3660.2375,12648.8775,56536.3875,,0.825,16309.115,3660.2375,12648.8775,71.44
2018-10-03 18:00:00+00:00,54306.8525,51822.875,0.0,15372.317500000001,3426.41,11945.9075,54893.93,,0.0,15372.317500000001,3426.41,11945.9075,67.95
2018-10-03 19:00:00+00:00,52005.3475,49735.7975,0.0,15001.6175,3396.67,11604.9475,52612.707500000004,,0.0,15001.6175,3396.67,11604.9475,56.88
2018-10-03 20:00:00+00:00,50630.9675,48265.79,0.0,14526.377499999999,2713.5875,11812.79,51228.945,,0.0,14526.377499999999,2713.5875,11812.79,62.85
2018-10-03 21:00:00+00:00,47114.065,45340.3925,0.0,13162.1375,2121.495,11040.6425,47660.29,,0.0,13162.1375,2121.495,11040.6425,48.72
2018-10-03 22:00:00+00:00,44492.0525,43471.1575,0.0,12120.105,1956.5375,10163.567500000001,45017.945,,0.0,12120.105,1956.5375,10163.567500000001,53.24
2018-10-03 23:00:00+00:00,42964.8775,42310.75,0.0,11615.615,2048.8975,9566.717499999999,43455.71,,0.0,11615.615,2048.8975,9566.717499999999,46.1
2018-10-04 00:00:00+00:00,42109.3375,41745.5775,0.0,11047.744999999999,2198.9625,8848.782500000001,42561.729999999996,,0.0,11047.744999999999,2198.9625,8848.782500000001,45.6
2018-10-04 01:00:00+00:00,42915.3825,42150.332500000004,0.0,10603.6775,2519.175,8084.5025000000005,43348.855,,0.0,10603.6775,2519.175,8084.5025000000005,46.88
2018-10-04 02:00:00+00:00,44760.31,43604.832500000004,0.0,10819.215,2783.98,8035.235000000001,45192.7125,,0.0,10819.215,2783.98,8035.235000000001,47.53
2018-10-04 03:00:00+00:00,49195.25,47478.9675,0.0,10152.195,2348.045,7804.15,49630.1075,,0.0,10152.195,2348.045,7804.15,50.88
2018-10-04 04:00:00+00:00,57542.975,56130.69,0.0,9958.58,2146.93,7811.65,57982.972499999996,,0.0,9958.58,2146.93,7811.65,74.69
2018-10-04 05:00:00+00:00,62741.3375,61337.41,250.67000000000002,9493.2725,1842.9225000000001,7650.35,63207.175,,250.67000000000002,9493.2725,1842.9225000000001,7650.35,80.15
2018-10-04 06:00:00+00:00,64518.35,63760.2425,2917.705,8136.985,1375.96,6761.025,65023.08,,2917.705,8136.985,1375.96,6761.025,81.0
2018-10-04 07:00:00+00:00,65518.4375,64327.51,7339.7925,6469.275,969.3399999999999,5499.935,66095.48,,7339.7925,6469.275,969.3399999999999,5499.935,82.09
2018-10-04 08:00:00+00:00,66458.285,65290.005,11347.0175,6283.2175,1338.6575,4944.56,67057.5675,,11347.0175,6283.2175,1338.6575,4944.56,78.96
2018-10-04 09:00:00+00:00,67166.9925,66272.6875,14185.16,6468.3275,1663.5749999999998,4804.7525000000005,67766.77249999999,,14185.16,6468.3275,1663.5749999999998,4804.7525000000005,75.34
2018-10-04 10:00:00+00:00,66313.0025,66076.3725,16054.627499999999,7066.215,2062.115,5004.099999999999,66904.9725,,16054.627499999999,7066.215,2062.115,5004.099999999999,63.05
2018-10-04 11:00:00+00:00,65330.7675,65291.405,16721.98,7789.545,2352.4674999999997,5437.0775,65923.7975,,16721.98,7789.545,2352.4674999999997,5437.0775,54.49
2018-10-04 12:00:00+00:00,63063.619999999995,63986.350000000006,15972.2425,8005.2025,2382.6324999999997,5622.57,63645.979999999996,,15972.2425,8005.2025,2382.6324999999997,5622.57,54.4
2018-10-04 13:00:00+00:00,62003.8975,63335.565,13356.6,7853.6075,2122.4225,5731.1849999999995,62569.27,,13356.6,7853.6075,2122.4225,5731.1849999999995,57.61
2018-10-04 14:00:00+00:00,61167.5125,61698.015,9109.1025,7753.4325,2269.465,5483.9675,61722.4975,,9109.1025,7753.4325,2269.465,5483.9675,66.96
2018-10-04 15:00:00+00:00,61428.13,61224.630000000005,4085.585,7596.9775,2494.2625,5102.715,61980.4325,,4085.585,7596.9775,2494.2625,5102.715,77.23
2018-10-04 16:00:00+00:00,62252.332500000004,61885.125,545.9425,7412.3875,2457.06,4955.3275,62806.84,,545.9425,7412.3875,2457.06,4955.3275,80.25
2018-10-04 17:00:00+00:00,64750.3425,63416.979999999996,0.1325,8003.2,2735.8525,5267.3475,65319.1,,0.1325,8003.2,2735.8525,5267.3475,88.08
2018-10-04 18:00:00+00:00,62435.995,61159.53,0.0,8972.275000000001,2696.5975,6275.6775,63029.1325,,0.0,8972.275000000001,2696.5975,6275.6775,80.67
2018-10-04 19:00:00+00:00,58300.659999999996,57816.425,0.0,9627.622500000001,2849.5625,6778.06,58921.135,,0.0,9627.622500000001,2849.5625,6778.06,72.22
2018-10-04 20:00:00+00:00,54445.6125,54113.1975,0.0,10468.0725,3402.0025,7066.07,55053.9575,,0.0,10468.0725,3402.0025,7066.07,53.98
2018-10-04 21:00:00+00:00,50598.76,49540.64,0.0,11945.905,3979.05,7966.8550000000005,51184.76,,0.0,11945.905,3979.05,7966.8550000000005,52.25
2018-10-04 22:00:00+00:00,47751.93,48511.12,0.0,12855.165,4080.9750000000004,8774.189999999999,48181.925,,0.0,12855.165,4080.9750000000004,8774.189999999999,49.57
2018-10-04 23:00:00+00:00,45723.082500000004,46777.4075,0.0,13357.07,4209.81,9147.26,46251.082500000004,,0.0,13357.07,4209.81,9147.26,51.16
2018-10-05 00:00:00+00:00,45191.2525,45837.2925,0.0,13287.9475,3986.9,9301.0475,45719.2525,,0.0,13287.9475,3986.9,9301.0475,48.91
2018-10-05 01:00:00+00:00,45652.08,46062.225,0.0,13267.33,3535.055,9732.275,46180.08,,0.0,13267.33,3535.055,9732.275,47.36
2018-10-05 02:00:00+00:00,47057.6475,47335.055,0.0,12834.2525,3243.8224999999998,9590.43,47585.6475,,0.0,12834.2525,3243.8224999999998,9590.43,48.28
2018-10-05 03:00:00+00:00,50605.6025,50324.0025,0.0,12119.545,2926.895,9192.65,51133.6025,,0.0,12119.545,2926.895,9192.65,54.18
2018-10-05 04:00:00+00:00,58043.6225,57511.675,0.0025,11157.0075,2462.6925,8694.315,58571.6225,,0.0025,11157.0075,2462.6925,8694.315,63.62
2018-10-05 05:00:00+00:00,63245.4275,63018.479999999996,318.15250000000003,10924.16,2338.585,8585.575,63773.4275,,318.15250000000003,10924.16,2338.585,8585.575,78.87
2018-10-05 06:00:00+00:00,65317.865000000005,65854.8275,4118.695,10282.942500000001,2253.63,8029.3125,65845.86499999999,,4118.695,10282.942500000001,2253.63,8029.3125,79.74
2018-10-05 07:00:00+00:00,65470.8025,66630.54250000001,10674.445,8680.75,2393.3374999999996,6287.4125,65998.80249999999,,10674.445,8680.75,2393.3374999999996,6287.4125,74.5
2018-10-05 08:00:00+00:00,65784.39749999999,67127.9675,16851.4625,6428.7575,2261.4775,4167.280000000001,66312.3975,,16851.4625,6428.7575,2261.4775,4167.280000000001,55.42
2018-10-05 09:00:00+00:00,66170.44,68023.5075,21153.41,5630.8,2212.4325,3418.3675000000003,66698.44,,21153.41,5630.8,2212.4325,3418.3675000000003,50.21
2018-10-05 10:00:00+00:00,64865.14,67086.1925,23290.34,5857.1325,2115.3975,3741.735,65422.6225,,23290.34,5857.1325,2115.3975,3741.735,46.64
2018-10-05 11:00:00+00:00,64502.582500000004,65958.14,23337.975,6078.925,1759.4450000000002,4319.4800000000005,65089.1775,,23337.975,6078.925,1759.4450000000002,4319.4800000000005,50.72
2018-10-05 12:00:00+00:00,62102.2225,64547.9225,21384.455,6141.275,1750.3125,4390.9625,62674.07,,21384.455,6141.275,1750.3125,4390.9625,48.24
2018-10-05 13:00:00+00:00,61673.2775,63920.479999999996,17505.6825,5807.5225,1402.025,4405.4974999999995,62231.3425,,17505.6825,5807.5225,1402.025,4405.4974999999995,48.55
2018-10-05 14:00:00+00:00,60173.19,62708.17,11731.0025,5350.4275,1227.73,4122.6975,60723.020000000004,,11731.0025,5350.4275,1227.73,4122.6975,54.98
2018-10-05 15:00:00+00:00,59745.5775,62189.26,5024.05,5124.96,1178.1075,3946.8525,60289.667499999996,,5024.05,5124.96,1178.1075,3946.8525,74.99
2018-10-05 16:00:00+00:00,60368.92,62422.57,591.385,5714.265,1150.5925,4563.672500000001,60913.315,,591.385,5714.265,1150.5925,4563.672500000001,78.66
2018-10-05 17:00:00+00:00,62609.9375,63422.7825,0.024999999999999998,8123.245000000001,1013.3575000000001,7109.8875,63167.735,,0.024999999999999998,8123.245000000001,1013.3575000000001,7109.8875,82.96
2018-10-05 18:00:00+00:00,60077.8225,61255.845,0.0,10438.932499999999,855.8725,9583.06,60657.29,,0.0,10438.932499999999,855.8725,9583.06,79.9
2018-10-05 19:00:00+00:00,56669.8175,57866.3975,0.0,12031.68,799.835,11231.845000000001,57268.225000000006,,0.0,12031.68,799.835,11231.845000000001,65.08
2018-10-05 20:00:00+00:00,53140.725000000006,54225.39,0.0,12534.7275,699.985,11834.7425,53724.9925,,0.0,12534.7275,699.985,11834.7425,59.86
2018-10-05 21:00:00+00:00,49521.1825,50197.955,0.0,12285.0625,615.895,11669.1675,50058.4125,,0.0,12285.0625,615.895,11669.1675,54.7
2018-10-05 22:00:00+00:00,46109.6275,47083.2425,0.0,11144.782500000001,480.2625,10664.52,46603.1,,0.0,11144.782500000001,480.2625,10664.52,50.1
2018-10-05 23:00:00+00:00,44211.5175,45096.055,0.0,10216.275,298.47,9917.805,44670.6325,,0.0,10216.275,298.47,9917.805,52.98
2018-10-06 00:00:00+00:00,42981.32,43889.0675,0.0,9652.7025,227.285,9425.4175,43404.005000000005,44305.8175,0.0,9652.7025,227.285,9425.4175,51.52
2018-10-06 01:00:00+00:00,42550.932499999995,43614.2825,0.0,8871.9775,194.6575,8677.32,42958.4425,44011.5325,0.0,8871.9775,194.6575,8677.32,51.0
2018-10-06 02:00:00+00:00,42980.805,43925.1775,0.0,8182.2475,177.67000000000002,8004.5775,43384.1825,44315.9275,0.0,8182.2475,177.67000000000002,8004.5775,50.0
2018-10-06 03:00:00+00:00,43768.1425,44311.8775,0.0,7688.13,147.29,7540.84,44158.385,44698.1275,0.0,7688.13,147.29,7540.84,46.91
2018-10-06 04:00:00+00:00,46128.5275,46015.1725,0.0,7571.099999999999,141.685,7429.415,46511.56,46403.1725,0.0,7571.099999999999,141.685,7429.415,53.03
2018-10-06 05:00:00+00:00,48731.55,48973.845,261.3575,7931.67,173.67,7758.0,49127.7075,49370.595,261.3575,7931.67,173.67,7758.0,62.37
2018-10-06 06:00:00+00:00,52215.4,52767.3,3408.9849999999997,7971.975,185.2575,7786.7175,52618.29,53156.8,3408.9849999999997,7971.975,185.2575,7786.7175,63.98
2018-10-06 07:00:00+00:00,54156.8025,55732.67,9176.035,6796.4275,162.82,6633.6075,54576.185,56146.92,9176.035,6796.4275,162.82,6633.6075,70.72
2018-10-06 08:00:00+00:00,55594.494999999995,56792.5025,14449.9925,4496.8825,216.2175,4280.665,56023.582500000004,57223.0025,14449.9925,4496.8825,216.2175,4280.665,64.79
2018-10-06 09:00:00+00:00,56374.9675,57564.875,18008.505,3415.4725,457.875,2957.5975,56823.145000000004,58016.375,18008.505,3415.4725,457.875,2957.5975,59.06
2018-10-06 10:00:00+00:00,55411.1,56141.475,19582.817499999997,3445.2174999999997,620.9,2824.3175,55876.417499999996,56600.225,19582.817499999997,3445.2174999999997,620.9,2824.3175,58.0
2018-10-06 11:00:00+00:00,53255.979999999996,54424.645000000004,19160.38,3972.19,742.7275,3229.4625,53734.2175,54888.645000000004,19160.38,3972.19,742.7275,3229.4625,51.51
2018-10-06 12:00:00+00:00,51521.66,53140.53,16904.025,4396.465,829.23,3567.235,51999.244999999995,53593.03,16904.025,4396.465,829.23,3567.235,50.2
2018-10-06 13:00:00+00:00,51030.1425,53001.45,13086.6,4711.8225,746.165,3965.6575,51495.2175,53426.2,13086.6,4711.8225,746.165,3965.6575,49.23
2018-10-06 14:00:00+00:00,51052.965,52676.275,8052.8525,4632.8724999999995,1007.1700000000001,3625.7025000000003,51500.095,53085.525,8052.8525,4632.8724999999995,1007.1700000000001,3625.7025000000003,54.81
2018-10-06 15:00:00+00:00,52013.64,52883.1625,2950.8275,4737.59,1713.49,3024.1,52438.3525,53283.1625,2950.8275,4737.59,1713.49,3024.1,59.93
2018-10-06 16:00:00+00:00,53124.8625,53998.095,344.4425,5307.5425,1843.6299999999999,3463.9125,53547.44,54406.345,344.4425,5307.5425,1843.6299999999999,3463.9125,72.06
2018-10-06 17:00:00+00:00,55388.505,55354.585,0.0175,6883.7875,2395.055,4488.7325,55833.8,55784.335,0.0175,6883.7875,2395.055,4488.7325,82.27
2018-10-06 18:00:00+00:00,52716.2875,53292.8975,0.0,9835.585000000001,3891.6625,5943.922500000001,53203.5975,53750.1475,0.0,9835.585000000001,3891.6625,5943.922500000001,70.6
2018-10-06 19:00:00+00:00,50040.255000000005,50873.2125,0.0,11106.81,4333.2525000000005,6773.5575,50564.542499999996,51377.9625,0.0,11106.81,4333.2525000000005,6773.5575,61.39
2018-10-06 20:00:00+00:00,47790.7575,48841.37,0.0,12013.147500000001,4387.3099999999995,7625.8375,48312.6175,49328.37,0.0,12013.147500000001,4387.3099999999995,7625.8375,57.02
2018-10-06 21:00:00+00:00,44414.38,45682.525,0.0,13132.005000000001,4033.1625,9098.8425,44895.16,46139.775,0.0,13132.005000000001,4033.1625,9098.8425,46.46
2018-10-06 22:00:00+00:00,41100.44,43558.215,0.0,13427.895,3240.2475,10187.6475,41575.2925,44017.965,0.0,13427.895,3240.2475,10187.6475,50.49
2018-10-06 23:00:00+00:00,39449.0125,41856.245,0.0,13776.485,2841.9325,10934.5525,39903.3225,42291.495,0.0,13776.485,2841.9325,10934.5525,47.11
2018-10-07 00:00:00+00:00,38351.6625,40909.3675,0.0,14634.925,2638.31,11996.615,38775.09,,0.0,14634.925,2638.31,11996.615,45.75
2018-10-07 01:00:00+00:00,37481.880000000005,40647.61,0.0,15077.39,3213.2974999999997,11864.092499999999,37858.8425,,0.0,15077.39,3213.2974999999997,11864.092499999999,43.02
2018-10-07 02:00:00+00:00,37412.5175,40961.965,0.0,15730.3025,3137.205,12593.0975,37759.1325,,0.0,15730.3025,3137.205,12593.0975,42.5
2018-10-07 03:00:00+00:00,38306.8775,41090.92,0.0,15528.0475,3021.27,12506.7775,38668.345,,0.0,15528.0475,3021.27,12506.7775,43.8
2018-10-07 04:00:00+00:00,39133.835,41774.2725,0.0,15431.46,2963.9875,12467.4725,39516.685,,0.0,15431.46,2963.9875,12467.4725,44.6
2018-10-07 05:00:00+00:00,41767.8225,43430.58,127.6725,15165.6875,2833.0625,12332.625,42159.275,,127.6725,15165.6875,2833.0625,12332.625,46.56
2018-10-07 06:00:00+00:00,45155.9375,47032.35249999999,2087.0475,13504.4475,2456.3275000000003,11048.119999999999,45535.097499999996,,2087.0475,13504.4475,2456.3275000000003,11048.119999999999,50.71
2018-10-07 07:00:00+00:00,47907.4675,50469.17,5812.6475,12033.532500000001,2181.7025000000003,9851.83,48289.305,,5812.6475,12033.532500000001,2181.7025000000003,9851.83,55.98
2018-10-07 08:00:00+00:00,49758.7825,51981.932499999995,9863.065,10733.4225,1452.7325,9280.69,50155.1225,,9863.065,10733.4225,1452.7325,9280.69,55.09
2018-10-07 09:00:00+00:00,52341.0925,53928.67,12677.7225,10112.195,809.9375,9302.2575,52771.2425,,12677.7225,10112.195,809.9375,9302.2575,55.13
2018-10-07 10:00:00+00:00,51601.7375,53007.32,14035.8675,8699.73,736.9075,7962.8225,52057.025,,14035.8675,8699.73,736.9075,7962.8225,54.06
2018-10-07 11:00:00+00:00,49361.845,51361.445,14164.41,7450.575,473.515,6977.0599999999995,49829.255000000005,,14164.41,7450.575,473.515,6977.0599999999995,50.9
2018-10-07 12:00:00+00:00,47770.97,50159.7775,12928.0025,5944.495,412.55,5531.945,48253.7625,,12928.0025,5944.495,412.55,5531.945,49.91
2018-10-07 13:00:00+00:00,46909.222499999996,49618.68,10567.8875,5039.155,163.7275,4875.4275,47377.445,,10567.8875,5039.155,163.7275,4875.4275,49.05
2018-10-07 14:00:00+00:00,46809.9975,49242.4275,6866.577499999999,4122.92,80.3,4042.62,47264.025,,6866.577499999999,4122.92,80.3,4042.62,50.21
